user_id,item_list
9856,"[15980, 32767, 4112, 25270, 15123, 8450, 27160, 23714, 7573, 19794]"
9857,"[20596, 37713, 6494, 33237, 14789, 29399, 30241, 33078, 1520, 17046]"
9858,"[10502, 33478, 14564, 36149, 17133, 14733, 8577, 36282, 5393, 73]"
9859,"[1098, 37301, 27126, 24902, 37860, 4954, 32542, 27723, 31298, 12019]"
9860,"[682, 19263, 21509, 35769, 34002, 21237, 7213, 22816, 16048, 36282]"
9861,"[185, 31236, 14879, 32865, 17412, 7658, 32787, 1266, 26621, 28807]"
9862,"[13717, 20503, 11906, 8, 17912, 29799, 5744, 14614, 530, 5277]"
9863,"[13683, 5765, 4017, 23718, 28906, 34627, 13202, 37310, 1073, 8783]"
9864,"[7481, 6896, 29998, 9688, 19145, 6441, 91, 29071, 23502, 2387]"
9865,"[12270, 28849, 73, 21509, 23703, 10257, 33031, 35422, 16048, 2891]"
9866,"[37964, 11416, 11502, 9590, 5466, 32947, 13817, 20272, 15463, 9917]"
9867,"[12606, 11535, 22694, 25241, 5753, 31240, 33851, 14513, 11416, 20612]"
9868,"[20272, 37713, 15679, 7115, 29399, 4503, 12738, 14191, 28948, 32813]"
9869,"[73, 4683, 8577, 10257, 10502, 14513, 7098, 24145, 6582, 8318]"
9870,"[15590, 18132, 22279, 31272, 19782, 34989, 9992, 16657, 19800, 29202]"
9871,"[28715, 32339, 23138, 31960, 27506, 19616, 22495, 6065, 10013, 37594]"
9872,"[6441, 10337, 18230, 24014, 2278, 24949, 11387, 4369, 528, 14835]"
9873,"[13202, 4017, 8783, 17771, 574, 35803, 13468, 14347, 11922, 7945]"
9874,"[26595, 35815, 16408, 18683, 18132, 4839, 21252, 4762, 25536, 10999]"
9875,"[2461, 35297, 9688, 33980, 20435, 2345, 30774, 8887, 5350, 37254]"
9876,"[35472, 10635, 36282, 29780, 34871, 10496, 2996, 2164, 6814, 9714]"
9877,"[1014, 15199, 14564, 15827, 9563, 36520, 23108, 1647, 24522, 30798]"
9878,"[23834, 21127, 12014, 34115, 37059, 9275, 1155, 4925, 4670, 19180]"
9879,"[29390, 17545, 31018, 14513, 15679, 37164, 28915, 1092, 19288, 24472]"
9880,"[18734, 22529, 20325, 18353, 33343, 32767, 24349, 8450, 36520, 35355]"
9882,"[11502, 11501, 18179, 37452, 25564, 33273, 4272, 4478, 8317, 21617]"
9883,"[6023, 1692, 21949, 6320, 17583, 24155, 19658, 35759, 34033, 27213]"
9884,"[28720, 1014, 1710, 14238, 26688, 23542, 34891, 2122, 31785, 35359]"
9885,"[29165, 32009, 8029, 36969, 29399, 27610, 34692, 11261, 37405, 31117]"
9886,"[14416, 6561, 22279, 24700, 27788, 24297, 5533, 20916, 28318, 17540]"
9887,"[4382, 12688, 22763, 19403, 30963, 15123, 16248, 15199, 21421, 9510]"
9888,"[25729, 10325, 13181, 34843, 13717, 27609, 4268, 8338, 13647, 28512]"
9889,"[24700, 9871, 30716, 4638, 813, 25134, 22865, 32197, 23387, 30622]"
9890,"[30083, 10347, 20354, 29701, 5851, 13764, 5604, 16310, 5706, 19713]"
9891,"[23132, 32094, 32233, 34454, 17819, 28122, 29207, 21492, 13670, 7665]"
9892,"[9688, 17545, 25991, 16579, 21925, 33980, 29071, 35861, 26640, 33372]"
9893,"[5643, 18335, 21981, 28807, 1345, 22823, 2378, 6969, 25954, 7676]"
9894,"[9395, 37310, 29313, 12491, 12119, 11112, 4087, 35422, 23641, 5617]"
9895,"[12333, 36383, 35803, 813, 29106, 4638, 3373, 36100, 32711, 31858]"
9896,"[28685, 185, 27788, 14416, 10738, 34879, 18478, 3544, 24921, 28318]"
9897,"[24150, 25352, 14154, 20955, 9196, 21584, 4272, 31098, 22957, 15038]"
9898,"[23834, 22597, 20067, 33094, 956, 17407, 22671, 15355, 1122, 6204]"
9899,"[35488, 6354, 36536, 36282, 10257, 15215, 5693, 16074, 37941, 22269]"
9900,"[14520, 36536, 1692, 876, 4084, 23989, 13607, 3917, 16324, 18066]"
9901,"[14386, 29326, 34096, 19495, 11508, 21224, 18424, 6774, 13695, 22249]"
9902,"[28536, 6508, 35733, 10153, 5959, 6855, 813, 2591, 360, 22668]"
9904,"[13717, 36003, 17912, 26116, 11906, 17721, 29998, 37007, 12258, 5744]"
9905,"[9688, 21280, 2745, 12090, 32930, 9956, 29399, 10183, 4055, 24349]"
9906,"[13817, 28906, 21973, 4970, 28915, 12606, 4704, 1226, 31240, 25745]"
9907,"[24504, 33094, 956, 1845, 1413, 24917, 25023, 20272, 22597, 14005]"
9908,"[11387, 29701, 5706, 3282, 16310, 20354, 13776, 25688, 19713, 28413]"
9909,"[14416, 33936, 30885, 31948, 16083, 12181, 33681, 34879, 5533, 21349]"
9910,"[24238, 21314, 891, 2869, 6309, 22706, 9222, 29577, 8931, 31948]"
9911,"[951, 945, 20503, 28125, 30559, 22529, 13700, 27897, 14699, 6320]"
9912,"[10337, 4544, 19794, 4382, 16647, 28992, 22011, 612, 31571, 37124]"
9913,"[22957, 8684, 37452, 33115, 17710, 1573, 8514, 11459, 35800, 22149]"
9914,"[37170, 21973, 4103, 9379, 37735, 32146, 25432, 17665, 37310, 3160]"
9915,"[29679, 35144, 28908, 18068, 29510, 34457, 13717, 14401, 9472, 16403]"
9916,"[10999, 13202, 18683, 35815, 16408, 29298, 21252, 6498, 28888, 36385]"
9917,"[9871, 20325, 36520, 20916, 16171, 22529, 29663, 13787, 1647, 17097]"
9918,"[27537, 23834, 9222, 7313, 24521, 18699, 30798, 7958, 34647, 18478]"
9919,"[7800, 18329, 22360, 23783, 28423, 23502, 37307, 17146, 21314, 3824]"
9920,"[5990, 32813, 11109, 28126, 27152, 24013, 8629, 18335, 29035, 13775]"
9921,"[27106, 8502, 20270, 11125, 16490, 25041, 29054, 14564, 3451, 35355]"
9922,"[4263, 15590, 13028, 36777, 36915, 189, 9992, 18132, 30381, 24126]"
9923,"[24150, 23703, 35472, 23805, 25041, 11147, 28244, 19969, 4087, 10785]"
9924,"[6023, 29978, 30766, 17591, 37714, 25573, 7397, 23545, 5623, 17810]"
9925,"[956, 20606, 2164, 8527, 31408, 19849, 35856, 22597, 9176, 9222]"
9927,"[9688, 15679, 27798, 29390, 33980, 29399, 17545, 35861, 4503, 31018]"
9928,"[36975, 1645, 4149, 5327, 8450, 13039, 34259, 18734, 21694, 37030]"
9929,"[25137, 24238, 20354, 25555, 12014, 26276, 36737, 7930, 35857, 10930]"
9930,"[24977, 10273, 20612, 31743, 29314, 1887, 10337, 24607, 33624, 9688]"
9931,"[35815, 25023, 8783, 27967, 35803, 17659, 24263, 29714, 1516, 27712]"
9932,"[17801, 25482, 13593, 12308, 10399, 6126, 37566, 33996, 16403, 35837]"
9933,"[33731, 9776, 34681, 15215, 10281, 34957, 14834, 34447, 11317, 31054]"
9936,"[4275, 5359, 14347, 36065, 21973, 24921, 28013, 28685, 4144, 32136]"
9937,"[27798, 31686, 28776, 11769, 26045, 34925, 37237, 34926, 19343, 35740]"
9938,"[15199, 29006, 35674, 30963, 19794, 4087, 5899, 19176, 24758, 11112]"
9939,"[5778, 37405, 10018, 33250, 5693, 1413, 6725, 13307, 9176, 20067]"
9940,"[5990, 35781, 13181, 32648, 3351, 29313, 6460, 1461, 10798, 25506]"
9942,"[9327, 16362, 28891, 10930, 36282, 25555, 7692, 5908, 5328, 35548]"
9943,"[18489, 10930, 7408, 28959, 25413, 26371, 951, 17850, 22869, 30976]"
9944,"[15199, 29006, 9714, 5393, 10635, 5640, 13028, 28676, 30963, 36282]"
9945,"[32813, 21081, 31079, 24013, 21232, 24220, 2822, 21851, 27218, 37626]"
9946,"[4382, 22285, 22763, 11501, 11419, 37088, 14040, 4425, 2174, 1320]"
9947,"[20770, 14564, 32580, 15527, 18456, 24297, 23819, 20732, 11271, 33813]"
9948,"[35472, 73, 24150, 6814, 23703, 9379, 11147, 19969, 19858, 3160]"
9949,"[35472, 24150, 7800, 19591, 25352, 9379, 35723, 15038, 3262, 1951]"
9950,"[37889, 29202, 28122, 22163, 9992, 17055, 25174, 29806, 31140, 7665]"
9951,"[10883, 20931, 7630, 28536, 19418, 2957, 2497, 33093, 31720, 945]"
9952,"[12553, 13502, 5608, 25530, 37789, 29998, 25844, 35149, 1085, 32319]"
9954,"[26248, 29408, 12014, 35857, 34879, 24238, 7930, 10917, 25137, 26276]"
9955,"[29701, 220, 12418, 5350, 185, 7728, 28094, 15832, 37254, 11192]"
9956,"[19343, 32009, 28776, 21509, 19182, 35740, 11769, 30798, 21774, 15679]"
9957,"[23783, 20324, 1111, 7800, 19692, 33250, 10993, 7891, 37737, 37111]"
9958,"[21973, 10954, 12074, 10698, 24917, 29780, 29018, 11023, 376, 1413]"
9959,"[18068, 9472, 22360, 37919, 10993, 20093, 38060, 14861, 23307, 1496]"
9960,"[20534, 34879, 13860, 2905, 14261, 5536, 11443, 11440, 28125, 31000]"
9961,"[27126, 20354, 25530, 4925, 19586, 11861, 27050, 37789, 2447, 11525]"
9962,"[28849, 37400, 21322, 23108, 36162, 2461, 30774, 31981, 32474, 22561]"
9963,"[14789, 19713, 19562, 29165, 8029, 24706, 3987, 13307, 32787, 21610]"
9964,"[4382, 12553, 612, 28459, 18081, 37088, 37789, 1085, 23804, 27504]"
9965,"[33996, 19591, 15832, 703, 2598, 4338, 7362, 17399, 25156, 1363]"
9966,"[14973, 35224, 1083, 37860, 5604, 25317, 36536, 4954, 19100, 9655]"
9967,"[29510, 18081, 31571, 32400, 16624, 15595, 12442, 16702, 34457, 4836]"
9968,"[17399, 6204, 33996, 2996, 2164, 27314, 35472, 31061, 36282, 17916]"
9969,"[37169, 26640, 16725, 33731, 6543, 21492, 32580, 3917, 13846, 13283]"
9970,"[12553, 28807, 37789, 5643, 29910, 9871, 22823, 25954, 15394, 34692]"
9971,"[26293, 2951, 9688, 2745, 21280, 16868, 32431, 24349, 36576, 8523]"
9972,"[21495, 973, 30902, 19418, 27213, 8450, 2951, 9688, 34033, 15137]"
9973,"[19343, 32197, 9871, 18624, 17297, 813, 24349, 22865, 5635, 20534]"
9974,"[36282, 37941, 6354, 31858, 22269, 15215, 10257, 16074, 11621, 33808]"
9976,"[17912, 13717, 20325, 29941, 34416, 4540, 33026, 35144, 5279, 22481]"
9977,"[28350, 11379, 34864, 18160, 25844, 10407, 12553, 16624, 15264, 29199]"
9978,"[36267, 17811, 31948, 15919, 7299, 23715, 24888, 21511, 18855, 33250]"
9979,"[29160, 32235, 20354, 338, 24902, 35201, 4407, 17659, 4925, 36474]"
9980,"[30646, 36202, 21421, 13216, 4263, 34726, 19495, 11960, 22360, 36915]"
9981,"[1345, 7227, 22149, 34822, 30170, 22481, 8629, 2885, 24021, 21981]"
9982,"[12478, 27887, 10999, 35297, 17815, 2706, 14442, 34866, 22481, 17583]"
9983,"[17657, 7397, 20325, 4112, 4017, 7322, 21019, 4564, 20888, 13700]"
9984,"[34941, 2153, 14619, 21224, 31798, 10347, 3551, 20470, 3228, 14901]"
9985,"[30063, 37237, 25161, 1951, 19591, 11516, 1413, 22149, 34375, 10954]"
9986,"[21925, 29165, 17412, 14879, 17810, 26621, 29910, 4935, 12418, 36788]"
9987,"[7341, 6822, 5331, 7782, 6730, 21973, 24784, 12234, 12702, 11502]"
9988,"[12688, 29723, 13363, 10337, 37124, 2761, 28125, 2905, 22820, 30963]"
9989,"[34227, 4579, 10272, 16283, 5082, 20368, 9089, 34043, 15527, 34891]"
9990,"[25137, 6822, 29780, 6494, 16872, 36871, 32087, 9964, 6065, 37060]"
9991,"[24700, 10347, 18424, 14416, 5409, 530, 4082, 7630, 7321, 13860]"
9992,"[14386, 1098, 6023, 21511, 37860, 37946, 23641, 36474, 5853, 35472]"
9993,"[24504, 14973, 16331, 32739, 1083, 16643, 1737, 8527, 521, 19586]"
9994,"[24949, 37088, 4382, 91, 4425, 15216, 14835, 14040, 8752, 36242]"
9995,"[28068, 25352, 30999, 17146, 25567, 15038, 29577, 538, 14019, 34227]"
9996,"[12211, 2375, 14918, 19162, 19533, 8951, 35224, 8514, 29989, 29018]"
9997,"[30766, 28536, 37889, 240, 32721, 12478, 13170, 13934, 1795, 6668]"
9998,"[20354, 11525, 4925, 10283, 14984, 2164, 9327, 14382, 10496, 27718]"
9999,"[29390, 37237, 37170, 10257, 14873, 33698, 13775, 25945, 748, 15679]"
10000,"[32233, 1324, 24039, 25954, 23132, 37789, 23804, 27656, 14564, 27133]"
10001,"[30080, 9688, 29399, 14200, 21925, 15679, 5903, 36969, 10469, 22577]"
10002,"[23595, 33183, 35836, 1461, 6610, 4411, 10406, 13513, 18686, 28907]"
10003,"[11501, 12682, 4954, 23671, 4808, 14025, 22088, 33093, 24700, 36576]"
10004,"[20355, 37400, 12553, 21912, 35836, 20770, 28459, 9871, 10511, 7797]"
10005,"[35069, 8749, 52, 33346, 27409, 19315, 16689, 34656, 17016, 14819]"
10006,"[13776, 22930, 23783, 14520, 26103, 17621, 5693, 5830, 17819, 13667]"
10007,"[29332, 36576, 27703, 7569, 31200, 24587, 4084, 24700, 34403, 14564]"
10008,"[10421, 4268, 15613, 13507, 1795, 13934, 24819, 23011, 21058, 35225]"
10009,"[21242, 23517, 376, 8029, 6986, 10018, 23791, 23256, 23834, 10353]"
10010,"[29978, 34114, 19616, 15771, 9964, 24702, 1679, 12332, 15181, 28720]"
10011,"[34879, 6559, 5826, 30694, 18404, 3555, 22858, 36582, 17071, 1782]"
10012,"[27609, 37745, 32865, 31236, 12270, 13775, 7617, 8656, 19750, 29573]"
10013,"[24700, 13512, 10347, 7630, 4082, 13860, 7321, 3544, 33708, 16310]"
10014,"[29313, 30096, 14790, 13683, 10406, 15136, 37310, 35842, 17650, 26087]"
10015,"[30080, 26143, 36105, 5903, 32813, 27409, 27798, 15679, 7125, 30258]"
10016,"[12003, 28720, 14238, 20916, 34624, 29300, 8751, 611, 22858, 15527]"
10017,"[34637, 9472, 17941, 18068, 23595, 10272, 20034, 24890, 2625, 22256]"
10019,"[26595, 33326, 29966, 37789, 3306, 14521, 9741, 35519, 23930, 9549]"
10020,"[29098, 25270, 25317, 36536, 18076, 13934, 13240, 30885, 10347, 240]"
10021,"[37170, 32136, 33698, 33250, 5547, 29390, 7891, 21973, 2514, 15679]"
10022,"[23834, 17407, 1859, 31736, 30080, 20067, 5082, 36973, 10193, 3451]"
10023,"[37088, 13717, 18895, 9472, 1391, 18068, 23595, 22360, 3110, 8]"
10024,"[37237, 26595, 8629, 26087, 10999, 22149, 34033, 18683, 4754, 20900]"
10025,"[14996, 4503, 32813, 33237, 37713, 1413, 19380, 35522, 32700, 16147]"
10026,"[32009, 32339, 11261, 15355, 23834, 21774, 9334, 20067, 1839, 34378]"
10027,"[14973, 19849, 2164, 24238, 29093, 21511, 29951, 14386, 12014, 15875]"
10028,"[33346, 36975, 8668, 17472, 28200, 18353, 6079, 18734, 35355, 37169]"
10029,"[34879, 2461, 35297, 185, 28903, 16389, 7046, 32062, 26765, 37254]"
10030,"[7781, 21889, 14363, 24970, 19800, 34096, 33296, 17092, 22049, 23963]"
10031,"[25413, 17822, 17545, 32979, 35861, 12227, 27960, 21548, 6125, 17850]"
10032,"[17657, 34879, 10259, 13700, 31786, 20534, 14555, 26248, 11422, 13071]"
10033,"[9871, 5536, 13071, 24700, 7321, 32787, 20534, 23387, 34879, 21349]"
10034,"[23834, 13970, 9222, 9926, 31736, 29237, 5666, 30694, 4567, 1679]"
10035,"[15590, 25298, 35297, 17092, 19962, 36385, 34159, 35815, 22049, 22481]"
10036,"[10193, 29054, 30080, 26826, 20034, 13185, 24977, 27096, 28288, 17819]"
10037,"[24238, 20903, 20440, 13770, 9099, 8064, 21511, 30726, 29093, 14973]"
10038,"[30096, 24243, 13717, 17912, 15136, 25624, 29313, 26087, 8, 30170]"
10040,"[2420, 33326, 32583, 26932, 21980, 35733, 14413, 38026, 12553, 3843]"
10041,"[11170, 14564, 32580, 30080, 37169, 21492, 15036, 7297, 16725, 33731]"
10042,"[28720, 21694, 33343, 18353, 30080, 17243, 22529, 31551, 22384, 14238]"
10043,"[11204, 18132, 7201, 15199, 23324, 19462, 35347, 8450, 6347, 20163]"
10044,"[12606, 16702, 11416, 16154, 10193, 1226, 18841, 12234, 25241, 9105]"
10045,"[33731, 37169, 15199, 7297, 12360, 21492, 15215, 13846, 11110, 12617]"
10047,"[20354, 15832, 7692, 33996, 814, 25555, 28122, 28094, 13777, 22142]"
10048,"[12738, 6100, 20034, 28948, 12758, 20585, 7152, 31888, 14970, 1529]"
10049,"[3917, 748, 876, 1692, 36536, 37237, 17810, 16324, 16589, 31929]"
10050,"[28914, 20852, 12475, 24335, 38057, 23766, 6204, 10113, 23804, 956]"
10052,"[19226, 17412, 15595, 2706, 28108, 32787, 27544, 28013, 22585, 20606]"
10053,"[11170, 30080, 14, 15036, 17243, 36975, 7058, 29978, 30251, 36267]"
10054,"[15590, 11040, 22049, 34879, 17092, 14196, 5359, 547, 9964, 23963]"
10055,"[26595, 2951, 8514, 16147, 16229, 10366, 35111, 10615, 37237, 16245]"
10056,"[11861, 27126, 9783, 11525, 4925, 19586, 37085, 17811, 26690, 27050]"
10057,"[13202, 4017, 37378, 22481, 37310, 21617, 20014, 1155, 15590, 5757]"
10058,"[27788, 29006, 12106, 9776, 23622, 31899, 22088, 19933, 19122, 27656]"
10059,"[32136, 23703, 10257, 29006, 6027, 36737, 22694, 5693, 2514, 26339]"
10061,"[32233, 21492, 37169, 189, 23324, 36634, 30766, 16408, 347, 11204]"
10062,"[17540, 2706, 7665, 32233, 27133, 36884, 20916, 16558, 28122, 35144]"
10063,"[19590, 24238, 13028, 15985, 36282, 11960, 265, 15199, 18329, 14386]"
10064,"[12478, 2706, 37889, 25261, 17540, 33858, 9788, 32233, 20916, 27887]"
10065,"[4149, 31519, 2121, 28027, 1307, 28237, 23502, 8799, 15143, 30999]"
10066,"[28685, 20606, 15661, 36900, 27788, 30, 32865, 10738, 37719, 185]"
10067,"[20931, 28125, 12553, 11735, 24700, 11443, 13860, 28536, 28959, 6508]"
10068,"[22285, 18132, 4382, 17659, 22763, 4425, 34844, 28891, 2174, 27140]"
10069,"[35601, 10193, 24977, 29054, 15355, 1887, 27798, 21912, 34822, 35069]"
10070,"[2485, 37088, 5350, 18841, 771, 13622, 18452, 4808, 8656, 34367]"
10071,"[24700, 9871, 27788, 27656, 33561, 37789, 297, 13608, 12553, 2976]"
10072,"[30187, 26690, 12418, 28536, 23256, 28108, 25782, 10421, 12517, 32787]"
10073,"[6969, 19725, 29298, 13283, 9334, 37714, 34692, 3557, 16408, 17336]"
10074,"[31236, 4017, 6818, 27689, 4544, 30716, 32489, 28685, 5206, 27214]"
10075,"[37941, 29287, 37946, 6390, 23641, 20184, 16010, 21509, 25270, 26099]"
10076,"[9688, 25137, 33980, 556, 25555, 21999, 2461, 9956, 25876, 30976]"
10077,"[10193, 13185, 21912, 36902, 28807, 15661, 17602, 15355, 3828, 25954]"
10078,"[945, 7397, 13700, 18151, 19794, 19418, 12259, 27213, 2957, 28778]"
10079,"[35601, 22529, 34227, 21943, 337, 18167, 1557, 25567, 29663, 35570]"
10080,"[2297, 37964, 8008, 29587, 11392, 7543, 4843, 16362, 17880, 109]"
10081,"[26595, 26087, 29966, 23006, 20900, 4058, 22149, 34033, 18111, 6125]"
10082,"[9334, 15353, 17469, 26595, 2899, 25482, 37713, 6822, 17801, 29298]"
10083,"[12003, 26116, 15527, 17912, 37007, 34043, 10272, 36847, 8537, 15958]"
10084,"[24949, 4382, 18489, 24024, 28424, 34627, 10930, 19851, 14172, 17972]"
10085,"[24238, 12014, 35669, 29780, 32232, 20440, 24921, 31000, 26276, 25137]"
10086,"[27567, 15590, 4179, 18474, 29160, 2598, 21252, 19616, 34506, 5658]"
10087,"[17941, 31367, 27703, 28551, 31785, 9366, 18648, 4454, 24362, 21954]"
10088,"[11960, 30646, 31639, 15199, 28185, 25041, 25232, 25567, 30999, 21943]"
10089,"[5277, 15980, 18424, 12455, 32767, 2098, 24937, 5653, 7201, 28536]"
10090,"[10193, 1887, 29399, 24977, 18335, 32009, 16148, 29054, 35601, 2378]"
10091,"[14767, 19576, 2297, 32558, 10949, 29587, 21283, 19794, 32392, 34627]"
10092,"[24349, 17657, 13071, 1520, 23248, 8502, 15771, 29978, 19013, 36520]"
10093,"[13168, 28594, 33346, 35069, 23109, 6611, 7083, 22497, 1433, 33667]"
10095,"[34096, 18474, 11525, 4925, 4858, 16283, 8064, 10283, 27726, 17811]"
10096,"[9327, 28891, 18, 7692, 13363, 9992, 28094, 20354, 28536, 24949]"
10097,"[2297, 16362, 7800, 34004, 10257, 25313, 22614, 35422, 36536, 2088]"
10098,"[34879, 3774, 14996, 6100, 24454, 116, 9421, 25111, 30150, 37598]"
10099,"[37369, 12211, 15679, 7595, 8514, 20272, 2375, 31536, 5936, 22511]"
10100,"[18132, 15299, 7297, 11295, 2768, 15199, 10142, 14925, 22300, 36202]"
10102,"[20354, 35143, 11387, 25530, 10193, 1085, 1710, 3182, 31419, 2447]"
10103,"[8135, 22338, 17120, 23502, 22360, 9472, 6441, 18068, 1487, 24013]"
10104,"[37626, 32813, 13297, 14570, 28302, 32613, 31094, 34548, 3204, 19845]"
10105,"[13028, 35472, 8765, 15199, 21421, 2996, 5117, 19790, 11960, 5249]"
10106,"[25023, 15768, 1516, 14807, 22597, 24021, 12687, 23772, 24619, 28722]"
10107,"[26595, 30080, 24902, 5903, 36199, 9783, 28228, 5351, 29966, 1307]"
10108,"[24949, 25555, 12688, 8985, 4425, 9992, 4382, 22763, 28891, 34694]"
10109,"[1520, 26227, 11261, 30241, 5635, 34879, 36520, 32357, 24349, 15480]"
10110,"[5277, 15002, 32756, 7569, 13459, 6270, 6347, 37124, 14835, 18329]"
10111,"[14564, 11112, 33478, 14274, 25342, 19403, 21793, 9982, 36149, 18842]"
10112,"[32787, 27689, 35481, 12462, 28685, 24700, 31951, 27788, 13202, 8627]"
10113,"[9452, 30083, 25573, 3987, 33655, 35274, 23256, 28052, 10421, 19713]"
10114,"[5359, 16226, 4275, 4017, 37378, 24921, 37310, 34879, 21745, 28518]"
10115,"[24700, 9871, 30729, 34394, 9477, 27788, 12553, 11735, 7321, 5536]"
10116,"[34879, 18167, 10193, 34869, 23834, 7778, 15326, 37575, 20514, 15355]"
10117,"[21511, 15590, 9327, 18474, 10283, 28720, 27567, 2164, 24702, 14386]"
10118,"[37310, 34627, 13416, 19794, 4017, 4087, 2461, 32558, 25555, 35842]"
10119,"[14386, 21511, 5853, 23715, 34052, 18474, 24238, 1098, 19840, 6505]"
10120,"[10337, 27703, 36576, 4454, 24700, 20931, 24349, 11501, 7569, 24461]"
10121,"[11922, 35836, 3388, 7264, 6143, 612, 33813, 7201, 32088, 24243]"
10122,"[28685, 30716, 4544, 25200, 14520, 24700, 4017, 12462, 9871, 10855]"
10123,"[18335, 28807, 376, 2523, 1887, 12738, 2378, 16148, 24551, 25844]"
10124,"[19180, 10917, 12014, 27527, 18220, 34115, 20585, 33162, 18818, 5922]"
10125,"[35803, 35815, 25317, 18551, 38062, 15590, 1795, 18, 11108, 8529]"
10126,"[18230, 12330, 3563, 34879, 21959, 13742, 32844, 25137, 31786, 34962]"
10127,"[13717, 11356, 17912, 12464, 8656, 8, 12924, 26945, 23344, 36748]"
10128,"[12211, 29018, 27912, 34692, 27746, 22221, 10421, 7826, 2433, 376]"
10129,"[32317, 12691, 8523, 23671, 15349, 24349, 29006, 12682, 17792, 27102]"
10130,"[30999, 37088, 37964, 14139, 23961, 19976, 1307, 12808, 11059, 3110]"
10131,"[34879, 36520, 18478, 1012, 31430, 29006, 17657, 13405, 17988, 16932]"
10132,"[25555, 7782, 5249, 16013, 9964, 1487, 9842, 10930, 18761, 17227]"
10133,"[27310, 31299, 5359, 37378, 19403, 37310, 25148, 21509, 25137, 4017]"
10135,"[18734, 9598, 9334, 17469, 17463, 33862, 32009, 33343, 27310, 34114]"
10136,"[18521, 30976, 17545, 25137, 32930, 12229, 37060, 10479, 14714, 8655]"
10137,"[32136, 10257, 29390, 5547, 34004, 13775, 21973, 32865, 23703, 5026]"
10138,"[18456, 34835, 17321, 25523, 15002, 23819, 10347, 35201, 20800, 17927]"
10139,"[7322, 19794, 10337, 18230, 12330, 20996, 24763, 10259, 17657, 10107]"
10140,"[4945, 17810, 32488, 6390, 4935, 28776, 30766, 19794, 30622, 12333]"
10141,"[25270, 15980, 24587, 26099, 23641, 29332, 19418, 32767, 31204, 5924]"
10142,"[33250, 30184, 11525, 5778, 1413, 34351, 24660, 5840, 29978, 34244]"
10143,"[28536, 20630, 24845, 220, 13777, 26212, 5277, 5851, 15832, 21953]"
10144,"[24700, 9871, 10421, 34692, 2497, 11443, 32008, 30257, 7321, 20931]"
10145,"[32317, 11295, 20919, 35247, 10283, 8484, 33837, 21842, 16657, 11501]"
10146,"[4743, 4544, 10337, 29842, 20271, 1661, 13574, 17120, 2153, 18230]"
10147,"[15223, 10337, 24461, 4112, 37417, 19403, 4544, 19794, 14790, 13208]"
10148,"[9222, 1705, 17369, 9964, 24880, 30798, 25567, 7461, 28377, 11070]"
10149,"[8514, 8684, 237, 6305, 4372, 14767, 29921, 32539, 12823, 23597]"
10150,"[15002, 32756, 24700, 10347, 5277, 10662, 28016, 37124, 5423, 9753]"
10151,"[8514, 20170, 27218, 32813, 2951, 29165, 14520, 4372, 5903, 27610]"
10152,"[24700, 13512, 35775, 27788, 37124, 3544, 1524, 24907, 33031, 33708]"
10153,"[10597, 28094, 15063, 14034, 6023, 34351, 33026, 5178, 29071, 17810]"
10154,"[23595, 10406, 13971, 19790, 7782, 4567, 26604, 15271, 21005, 19529]"
10155,"[19562, 7179, 1782, 10421, 17046, 17657, 12181, 450, 3987, 24706]"
10156,"[3917, 5085, 6990, 11515, 22149, 25539, 3642, 25624, 32580, 3351]"
10157,"[24587, 36576, 37169, 37272, 31200, 15980, 24700, 29332, 29050, 1439]"
10158,"[29313, 30096, 33813, 23686, 25624, 12491, 32912, 35215, 13874, 73]"
10159,"[34879, 31430, 1463, 7930, 21943, 13376, 27310, 11295, 10259, 15199]"
10160,"[4017, 4544, 18160, 9871, 13202, 28685, 19627, 28350, 11379, 9194]"
10161,"[9714, 24238, 34900, 36737, 24921, 285, 32902, 25455, 29006, 10635]"
10162,"[26640, 5350, 29071, 17819, 7291, 28536, 27917, 25991, 8752, 37647]"
10163,"[8514, 36267, 14918, 8684, 6780, 28136, 4997, 33837, 24888, 2263]"
10164,"[8749, 19343, 28849, 24604, 32009, 34990, 52, 14264, 32719, 27969]"
10165,"[36369, 24700, 24297, 28110, 20732, 26656, 10449, 7213, 19800, 4728]"
10166,"[18478, 3544, 19325, 11423, 34900, 27685, 35941, 6869, 6143, 10074]"
10167,"[17912, 35069, 10999, 13717, 36634, 4401, 16689, 22481, 19734, 7227]"
10168,"[30766, 28027, 34454, 6023, 30080, 24702, 29978, 37169, 19973, 14034]"
10169,"[6023, 4702, 23109, 21495, 28027, 28228, 6320, 30766, 27459, 17583]"
10170,"[7201, 4382, 27703, 18132, 21617, 15980, 20534, 24700, 9395, 31510]"
10171,"[6320, 19235, 34277, 5063, 27126, 18474, 23545, 37150, 11703, 17811]"
10172,"[37713, 26690, 2378, 33237, 8029, 29558, 4130, 30080, 29399, 18335]"
10173,"[4382, 5277, 28536, 24949, 14835, 12455, 20503, 32756, 5744, 4345]"
10174,"[37237, 2485, 34004, 19533, 26595, 18452, 8783, 33372, 3708, 21925]"
10175,"[376, 18335, 8629, 23256, 38027, 6969, 5643, 24220, 35990, 1863]"
10176,"[18132, 15590, 7201, 27160, 22279, 37941, 23850, 17015, 15980, 16408]"
